-61
-72
-77
-63
-72
-62
-87
-63
-87
-63
-62
-84
-77
-60
-62
-77
-78
-77
-87
-78
-77
-76
-73
-76
-77
-76
-73
-77
-60
-77
-61
-74
-63
-76
-62
-78
-60
-78
