-58
-62
-71
-59
-74
-59
-71
-67
-73
-60
-74
-59
-60
-59
-59
-74
-61
-75
-60
-78
-60
-58
-76
-60
-58
-62
-71
-59
-74
-59
-71
-67
-73
-60
-74
-59
-60
-59
-59
-74
-61
-75
-60
-78
-60
-58
-76
-60
-74
-76
-58
-58
