-58
-79
-55
-61
-55
-75
-62
-71
-62
-56
-55
-76
-64
-71
-56
-75
-62
-56
-60
-64
-73
-62
-77
-76
-58
-79
-55
-61
-55
-75
-62
-71
-62
-56
-55
-76
-64
-71
-56
-75
-62
-56
-60
-64
-73
-62
-77
-76
-55
-63
-55
