-51
-51
-38
-35
-35
-36
-35
-52
-35
-51
-38
-51
-35
-35
-52
-51
-51
-51
-34
-51
-35
-35
-35
-50
-35
-35
-51
-35
-51
-35
-52
-35
-35
-35
-36
-51
-51
-35
-50
-36
-51
-35
-52
-35
-30
-37
-51
-51
-38
-35
-35
-36
-35
-52
-35
-51
-38
-51
-35
-35
-52
-51
-51
-51
-34
-51
-35
-35
-35
-50
-35
-35
-51
-35
-51
-35
-52
-35
-35
-35
-36
-51
-51
-35
-50
-36
-51
-35
-52
-35
-30
-52
-39
-35
-51
-37
-52
-51
-37
-52
