-50
-50
-51
-64
-50
-63
-50
-51
-48
-51
-51
-66
-48
-50
-68
-64
-51
-47
-65
-66
-47
-67
-66
-51
-47
-50
-47
-50
-64
-50
-67
-50
-67
-51
-50
-47
-66
-51
-64
-50
-63
-50
-68
-47
