-61
-77
-71
-62
-62
-99
-62
-94
-65
-62
-92
-71
-82
-62
-67
-69
-90
-68
-81
-95
-78
-61
-88
-66
-77
-78
-61
-61
-85
-68
-62
-93
-79
-61
-82
-83
-71
-79
-62
