-44
-46
-61
-44
-44
-61
-45
-45
-44
-59
-45
-61
-44
-45
-44
-45
-45
-44
-45
-60
-44
-45
-44
-44
-46
-61
-44
-44
-61
-45
-45
-44
-59
-45
-61
-44
-45
-44
-45
-45
-44
-45
-60
-44
-45
-44
-44
-59
-61
