-63
-68
-79
-61
-65
-63
-61
-83
-68
-60
-65
-61
-83
-67
-61
-83
-61
-74
-79
-63
-68
-80
-62
-81
-62
-63
-68
-79
-61
-65
-63
-61
-83
-68
-60
-65
-61
-83
-67
-61
-83
-61
-74
-79
-63
-68
-80
-62
-81
-62
-68
-76
-64
